customer_id,total_purchases,total_browses,total_spent,avg_order_value,total_page_views,avg_page_views,first_activity,last_activity,days_since_first,days_since_last,customer_lifetime_days,avg_daily_activity,purchase_conversion_rate,age,gender,location,income,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,days_since_last_purchase,churned
953,1,127,46.43,0.362734375,183,1.4296875,2025-04-29,2025-12-29,245,1,244,0.5245901639344263,0.0078125,36,Female,SD,55296,50.0,1.0,46.43,3,1,1,311,Need Attention,1,0
954,8,198,2137.78,10.377572815533982,405,1.9660194174757282,2025-03-25,2025-12-30,280,0,280,0.7357142857142858,0.038834951456310676,46,Female,FL,98797,17.0,8.0,2137.78,4,3,4,434,Champions,0,0
955,8,201,2738.42,13.102488038277512,355,1.6985645933014355,2024-12-20,2025-12-19,375,11,364,0.5741758241758241,0.03827751196172249,68,Male,PW,117544,17.0,8.0,2738.42,4,3,4,434,Champions,11,0
956,7,236,857.4200000000001,3.5284773662551445,370,1.522633744855967,2024-08-27,2025-08-26,490,126,364,0.6675824175824175,0.02880658436213992,30,Male,KY,85767,158.0,7.0,857.4200000000001,2,3,2,232,At Risk,126,1
957,16,277,3725.13,12.713754266211604,615,2.098976109215017,2024-09-02,2025-09-01,484,120,364,0.804945054945055,0.05460750853242321,46,Male,GU,78319,132.0,16.0,3725.13,2,4,4,244,At Risk,120,1
958,0,181,0.0,0.0,246,1.3591160220994476,2024-03-13,2025-03-08,657,297,360,0.5027777777777778,0.0,30,Male,FL,64325,,,,,,,,,297,1
959,7,246,2460.04,9.723478260869564,431,1.7035573122529644,2024-11-01,2025-10-31,424,60,364,0.695054945054945,0.02766798418972332,20,Male,CA,60573,92.0,7.0,2460.04,3,3,4,334,Champions,60,0
960,6,89,1107.62,11.659157894736841,102,1.0736842105263158,2024-07-12,2025-07-09,536,174,362,0.26243093922651933,0.06315789473684211,66,Female,AR,61271,272.0,6.0,1107.62,1,2,2,122,At Risk,174,1
961,5,121,1396.71,11.085,181,1.4365079365079365,2025-06-13,2025-12-30,200,0,200,0.63,0.03968253968253968,60,Non-Binary,GA,79314,12.0,5.0,1396.71,4,2,3,423,Loyal Customers,0,0
962,8,158,1038.2,6.2542168674698795,376,2.2650602409638556,2025-06-25,2025-12-30,188,0,188,0.8829787234042553,0.04819277108433735,60,Female,WY,68525,23.0,8.0,1038.2,4,3,2,432,Loyal Customers,0,0
963,6,230,1156.08,4.89864406779661,364,1.5423728813559323,2025-01-16,2025-12-29,348,1,347,0.6801152737752162,0.025423728813559324,33,Male,ME,85167,2.0,6.0,1156.08,4,2,2,422,Loyal Customers,1,0
964,2,97,189.98000000000002,1.9189898989898992,173,1.7474747474747474,2025-08-21,2025-12-30,131,0,131,0.7557251908396947,0.020202020202020204,33,Male,PA,68480,25.0,2.0,189.98000000000002,3,1,1,311,Need Attention,0,0
965,6,163,2365.4700000000003,13.996863905325446,337,1.9940828402366864,2025-05-15,2025-12-30,229,0,229,0.7379912663755459,0.03550295857988166,61,Female,WA,96947,5.0,6.0,2365.4700000000003,4,2,4,424,Loyal Customers,0,0
966,12,240,2979.55,11.823611111111111,490,1.9444444444444444,2025-02-17,2025-12-29,316,1,315,0.8,0.047619047619047616,36,Non-Binary,GU,58614,16.0,12.0,2979.55,4,4,4,444,Champions,1,0
967,6,99,827.25,7.878571428571429,120,1.1428571428571428,2025-03-05,2025-12-30,300,0,300,0.35,0.05714285714285714,32,Female,OK,53999,35.0,6.0,827.25,3,2,2,322,Loyal Customers,0,0
968,6,257,354.66999999999996,1.3485551330798478,453,1.7224334600760456,2024-02-28,2025-02-24,671,309,362,0.7265193370165746,0.022813688212927757,57,Female,PW,77547,345.0,6.0,354.66999999999996,1,2,1,121,Others,309,1
969,3,147,586.11,3.9074,206,1.3733333333333333,2025-03-11,2025-12-28,294,2,292,0.5136986301369864,0.02,65,Non-Binary,LA,62427,12.0,3.0,586.11,4,1,2,412,New Customers,2,0
970,26,279,3187.63,10.451245901639345,607,1.9901639344262294,2024-04-26,2025-04-25,613,249,364,0.8379120879120879,0.08524590163934426,66,Male,NV,81692,268.0,26.0,3187.63,1,4,4,144,At Risk,249,1
971,16,303,4474.23,14.025799373040751,705,2.2100313479623823,2024-03-23,2025-03-21,647,284,363,0.8787878787878788,0.050156739811912224,19,Male,DE,63889,310.0,16.0,4474.23,1,4,4,144,At Risk,284,1
972,2,79,144.84,1.7881481481481483,166,2.049382716049383,2025-09-27,2025-12-30,94,0,94,0.8617021276595744,0.024691358024691357,59,Male,NH,79619,25.0,2.0,144.84,3,1,1,311,Need Attention,0,0
973,6,158,410.17,2.5010365853658536,214,1.3048780487804879,2024-11-20,2025-11-15,405,45,360,0.45555555555555555,0.036585365853658534,36,Non-Binary,UT,70265,115.0,6.0,410.16999999999996,2,2,1,221,Need Attention,45,0
974,7,113,818.98,6.824833333333333,223,1.8583333333333334,2025-07-29,2025-12-30,154,0,154,0.7792207792207793,0.058333333333333334,21,Non-Binary,ME,56250,39.0,7.0,818.98,3,3,2,332,Loyal Customers,0,0
975,2,125,109.51,0.8622834645669292,244,1.921259842519685,2025-07-27,2025-12-30,156,0,156,0.8141025641025641,0.015748031496062992,69,Non-Binary,UT,82543,23.0,2.0,109.50999999999999,4,1,1,411,New Customers,0,0
976,8,196,1058.07,5.186617647058823,327,1.6029411764705883,2025-02-18,2025-12-29,315,1,314,0.6496815286624203,0.0392156862745098,60,Female,MO,74070,23.0,8.0,1058.07,4,3,2,432,Loyal Customers,1,0
977,15,295,3880.62,12.518129032258065,661,2.132258064516129,2024-03-03,2025-03-02,667,303,364,0.8516483516483516,0.04838709677419355,66,Female,KY,104692,359.0,15.0,3880.62,1,4,4,144,At Risk,303,1
978,6,280,1219.0,4.2622377622377625,481,1.6818181818181819,2024-11-13,2025-11-12,412,48,364,0.7857142857142857,0.02097902097902098,32,Male,NY,45166,102.0,6.0,1219.0,2,2,3,223,At Risk,48,0
979,5,146,520.27,3.4454966887417218,184,1.218543046357616,2024-05-18,2025-05-15,591,229,362,0.4171270718232044,0.033112582781456956,26,Male,ND,83948,395.0,5.0,520.27,1,2,2,122,At Risk,229,1
980,4,90,298.3,3.173404255319149,117,1.2446808510638299,2025-04-27,2025-12-28,247,2,245,0.3836734693877551,0.0425531914893617,69,Male,NM,90719,81.0,4.0,298.3,3,2,1,321,Need Attention,2,0
981,10,204,2416.2,11.290654205607476,321,1.5,2024-12-21,2025-12-17,374,13,361,0.592797783933518,0.04672897196261682,54,Non-Binary,NV,87029,14.0,10.0,2416.2,4,3,4,434,Champions,13,0
982,0,18,0.0,0.0,18,1.0,2025-08-08,2025-12-27,144,3,141,0.1276595744680851,0.0,45,Male,CO,58729,,,,,,,,,3,1
983,14,253,2215.29,8.296966292134831,439,1.6441947565543071,2024-08-08,2025-08-07,509,145,364,0.7335164835164835,0.052434456928838954,23,Non-Binary,PA,66840,147.0,14.0,2215.29,2,4,4,244,At Risk,145,1
984,2,38,161.79000000000002,4.0447500000000005,42,1.05,2025-08-01,2025-12-28,151,2,149,0.2684563758389262,0.05,43,Female,AZ,74769,68.0,2.0,161.79,3,1,1,311,Need Attention,2,0
985,4,127,1402.54,10.706412213740458,202,1.5419847328244274,2025-04-30,2025-12-30,244,0,244,0.5368852459016393,0.030534351145038167,39,Male,FM,57603,21.0,4.0,1402.54,4,2,3,423,Loyal Customers,0,0
986,18,281,2712.06,9.070434782608695,582,1.9464882943143813,2024-09-26,2025-09-24,460,97,363,0.8236914600550964,0.06020066889632107,28,Female,NE,79912,126.0,18.0,2712.06,2,4,4,244,At Risk,97,1
987,11,141,1813.33,11.929802631578946,249,1.638157894736842,2025-06-13,2025-12-30,200,0,200,0.76,0.07236842105263158,25,Male,WA,43669,10.0,11.0,1813.33,4,3,3,433,Champions,0,0
988,11,226,1427.58,6.023544303797468,389,1.641350210970464,2025-01-21,2025-12-30,343,0,343,0.6909620991253644,0.046413502109704644,47,Female,MD,78796,0.0,11.0,1427.58,4,3,3,433,Champions,0,0
989,1,9,131.46,13.146,16,1.6,2025-12-18,2025-12-30,12,0,12,0.8333333333333334,0.1,27,Male,PA,42914,3.0,1.0,131.46,4,1,1,411,New Customers,0,0
990,6,110,419.15999999999997,3.6134482758620687,148,1.2758620689655173,2025-05-29,2025-12-30,215,0,215,0.5395348837209303,0.05172413793103448,67,Non-Binary,KS,83965,6.0,6.0,419.15999999999997,4,2,1,421,Need Attention,0,0
991,0,35,0.0,0.0,58,1.6571428571428573,2025-10-20,2025-12-29,71,1,70,0.5,0.0,49,Male,AK,97767,,,,,,,,,1,1
992,7,170,1281.1200000000001,7.237966101694916,244,1.3785310734463276,2024-08-27,2025-08-26,490,126,364,0.48626373626373626,0.03954802259887006,20,Female,CO,27504,201.0,7.0,1281.1200000000001,2,3,3,233,At Risk,126,1
993,3,152,441.02,2.845290322580645,209,1.3483870967741935,2024-08-12,2025-08-07,505,145,360,0.4305555555555556,0.01935483870967742,18,Male,IN,78461,162.0,3.0,441.02,2,1,1,211,Need Attention,145,1
994,9,263,1142.49,4.200330882352941,490,1.8014705882352942,2025-01-13,2025-12-28,351,2,349,0.7793696275071633,0.03308823529411765,63,Male,TX,83215,17.0,9.0,1142.49,4,3,2,432,Loyal Customers,2,0
995,8,80,740.1800000000001,8.411136363636365,144,1.6363636363636365,2025-08-12,2025-12-30,140,0,140,0.6285714285714286,0.09090909090909091,56,Non-Binary,MP,87210,4.0,8.0,740.1800000000001,4,3,2,432,Loyal Customers,0,0
996,11,211,3633.58,16.367477477477475,367,1.6531531531531531,2024-12-06,2025-12-05,389,25,364,0.6098901098901099,0.04954954954954955,54,Male,VI,84925,40.0,11.0,3633.58,3,3,4,334,Champions,25,0
997,2,89,240.34,2.641098901098901,118,1.2967032967032968,2025-06-24,2025-12-25,189,5,184,0.4945652173913043,0.02197802197802198,25,Female,OK,67744,23.0,2.0,240.34,4,1,1,411,New Customers,5,0
998,0,10,0.0,0.0,11,1.1,2025-11-21,2025-12-25,39,5,34,0.29411764705882354,0.0,65,Female,OR,59027,,,,,,,,,5,1
999,4,61,1245.94,19.168307692307692,71,1.0923076923076922,2024-08-05,2025-08-01,512,151,361,0.18005540166204986,0.06153846153846154,63,Male,AK,76558,217.0,4.0,1245.94,2,2,3,223,At Risk,151,1
1000,3,57,262.44,4.374,68,1.1333333333333333,2025-04-04,2025-12-18,270,12,258,0.23255813953488372,0.05,57,Male,WV,89478,22.0,3.0,262.44,4,1,1,411,New Customers,12,0
1001,12,284,3592.99,12.13847972972973,612,2.0675675675675675,2024-08-19,2025-08-17,498,135,363,0.8154269972451791,0.04054054054054054,35,Female,TX,60462,169.0,12.0,3592.99,2,4,4,244,At Risk,135,1
1002,4,65,1287.6299999999999,18.661304347826086,77,1.1159420289855073,2025-07-06,2025-12-30,177,0,177,0.3898305084745763,0.057971014492753624,65,Non-Binary,GU,92169,29.0,4.0,1287.6299999999999,3,2,3,323,Loyal Customers,0,0
1003,19,279,2446.5,8.20973154362416,591,1.983221476510067,2024-10-03,2025-09-30,453,91,362,0.8232044198895028,0.06375838926174497,29,Male,KY,81920,120.0,19.0,2446.5,2,4,4,244,At Risk,91,1
1004,18,211,6517.66,28.461397379912665,480,2.096069868995633,2025-04-03,2025-12-30,271,0,271,0.8450184501845018,0.07860262008733625,20,Male,OK,47831,3.0,18.0,6517.66,4,4,4,444,Champions,0,0
1005,2,12,503.83,35.987857142857145,15,1.0714285714285714,2025-11-09,2025-12-28,51,2,49,0.2857142857142857,0.14285714285714285,48,Male,AZ,72539,11.0,2.0,503.83,4,1,1,411,New Customers,2,0
1006,5,164,625.97,3.7039644970414205,255,1.5088757396449703,2025-04-04,2025-12-30,270,0,270,0.6259259259259259,0.029585798816568046,38,Non-Binary,WV,61443,4.0,5.0,625.97,4,2,2,422,Loyal Customers,0,0
1007,2,56,177.13,3.0539655172413793,65,1.1206896551724137,2025-05-23,2025-12-29,221,1,220,0.2636363636363636,0.034482758620689655,65,Non-Binary,WV,67023,100.0,2.0,177.13,2,1,1,211,Need Attention,1,0
1008,20,292,4301.25,13.786057692307692,712,2.282051282051282,2024-07-26,2025-07-25,522,158,364,0.8571428571428571,0.0641025641025641,60,Female,HI,96700,162.0,20.0,4301.25,2,4,4,244,At Risk,158,1
1009,12,287,4366.37,14.60324414715719,610,2.040133779264214,2024-12-22,2025-12-19,373,11,362,0.8259668508287292,0.04013377926421405,20,Female,NJ,74501,30.0,12.0,4366.37,3,4,4,344,Champions,11,0
1010,9,251,1778.6399999999999,6.840923076923076,472,1.8153846153846154,2024-12-05,2025-12-04,390,26,364,0.7142857142857143,0.03461538461538462,42,Male,NC,75958,39.0,9.0,1778.6399999999999,3,3,3,333,Champions,26,0
1011,3,114,803.58,6.868205128205129,176,1.5042735042735043,2025-06-26,2025-12-29,187,1,186,0.6290322580645161,0.02564102564102564,36,Non-Binary,SD,94531,120.0,3.0,803.58,2,1,2,212,Need Attention,1,0
1012,1,31,235.12,7.3475,38,1.1875,2025-10-29,2025-12-29,62,1,61,0.5245901639344263,0.03125,37,Non-Binary,NV,61117,47.0,1.0,235.12,3,1,1,311,Need Attention,1,0
1013,2,51,123.5,2.330188679245283,86,1.6226415094339623,2025-10-13,2025-12-30,78,0,78,0.6794871794871795,0.03773584905660377,63,Non-Binary,PW,102349,2.0,2.0,123.5,4,1,1,411,New Customers,0,0
1014,6,188,1365.25,7.037371134020619,285,1.4690721649484537,2024-11-11,2025-11-10,414,50,364,0.532967032967033,0.030927835051546393,22,Non-Binary,KY,38393,67.0,6.0,1365.25,3,2,3,323,Loyal Customers,50,0
1015,2,46,38.620000000000005,0.8045833333333334,70,1.4583333333333333,2025-10-23,2025-12-30,68,0,68,0.7058823529411765,0.041666666666666664,29,Female,HI,81612,34.0,2.0,38.620000000000005,3,1,1,311,Need Attention,0,0
1016,6,142,706.6899999999999,4.774932432432432,217,1.4662162162162162,2025-04-16,2025-12-30,258,0,258,0.5736434108527132,0.04054054054054054,55,Male,OR,77222,41.0,6.0,706.6899999999999,3,2,2,322,Loyal Customers,0,0
1017,5,196,529.34,2.633532338308458,271,1.3482587064676617,2024-01-17,2025-01-13,713,351,362,0.5552486187845304,0.024875621890547265,28,Non-Binary,NE,78073,426.0,5.0,529.34,1,2,2,122,At Risk,351,1
1018,4,170,1565.06,8.994597701149425,222,1.2758620689655173,2024-03-16,2025-03-15,654,290,364,0.47802197802197804,0.022988505747126436,38,Male,SC,63675,375.0,4.0,1565.06,1,2,3,123,At Risk,290,1
1019,7,149,723.48,4.637692307692308,201,1.2884615384615385,2024-12-12,2025-12-06,383,24,359,0.43454038997214484,0.04487179487179487,58,Female,GU,81666,128.0,7.0,723.48,2,3,2,232,At Risk,24,0
1020,13,195,1503.99,7.2307211538461535,388,1.8653846153846154,2025-04-03,2025-12-30,271,0,271,0.7675276752767528,0.0625,39,Non-Binary,NM,70311,12.0,13.0,1503.99,4,4,3,443,Champions,0,0
1021,13,283,1745.5,5.89695945945946,569,1.9222972972972974,2024-03-05,2025-03-04,665,301,364,0.8131868131868132,0.04391891891891892,24,Female,CO,43909,303.0,13.0,1745.5,1,4,3,143,At Risk,301,1
1022,0,3,0.0,0.0,5,1.6666666666666667,2025-12-27,2025-12-29,3,1,2,1.5,0.0,67,Non-Binary,NJ,89102,,,,,,,,,1,1
1023,0,4,0.0,0.0,4,1.0,2025-12-24,2025-12-28,6,2,4,1.0,0.0,46,Female,MI,70312,,,,,,,,,2,1
1024,6,130,591.6899999999999,4.350661764705882,247,1.8161764705882353,2025-06-16,2025-12-29,197,1,196,0.6938775510204082,0.04411764705882353,47,Female,MT,54479,17.0,6.0,591.6899999999999,4,2,2,422,Loyal Customers,1,0
1025,1,48,21.99,0.4487755102040816,72,1.469387755102041,2025-10-05,2025-12-30,86,0,86,0.5697674418604651,0.02040816326530612,45,Male,MA,34556,1.0,1.0,21.99,4,1,1,411,New Customers,0,0
1026,8,201,851.07,4.072105263157895,354,1.69377990430622,2025-03-14,2025-12-30,291,0,291,0.718213058419244,0.03827751196172249,43,Non-Binary,MD,67050,16.0,8.0,851.07,4,3,2,432,Loyal Customers,0,0
1027,6,111,1717.0099999999998,14.675299145299144,142,1.2136752136752136,2024-06-09,2025-05-27,569,217,352,0.33238636363636365,0.05128205128205128,37,Female,TN,67390,228.0,6.0,1717.0099999999998,2,2,3,223,At Risk,217,1
1028,0,4,0.0,0.0,6,1.5,2025-12-22,2025-12-29,8,1,7,0.5714285714285714,0.0,37,Non-Binary,CT,61725,,,,,,,,,1,1
1029,17,239,2387.36,9.325625,409,1.59765625,2024-05-24,2025-05-21,585,223,362,0.7071823204419889,0.06640625,63,Male,PR,64540,227.0,17.0,2387.36,2,4,4,244,At Risk,223,1
1030,15,250,1927.03,7.271811320754717,460,1.7358490566037736,2024-08-27,2025-08-25,490,127,363,0.7300275482093664,0.05660377358490566,65,Non-Binary,GA,91840,132.0,15.0,1927.03,2,4,3,243,At Risk,127,1
1031,1,59,44.35,0.7391666666666666,65,1.0833333333333333,2024-07-01,2025-06-29,547,184,363,0.1652892561983471,0.016666666666666666,40,Non-Binary,MA,83430,337.0,1.0,44.35,1,1,1,111,Others,184,1
1032,3,123,444.97,3.531507936507937,156,1.2380952380952381,2024-06-28,2025-06-24,550,189,361,0.3490304709141274,0.023809523809523808,37,Male,MT,59026,189.0,3.0,444.97,2,1,1,211,Need Attention,189,1
1033,12,237,2706.86,10.870923694779117,400,1.606425702811245,2024-08-22,2025-08-21,495,131,364,0.6840659340659341,0.04819277108433735,34,Non-Binary,UT,71329,140.0,12.0,2706.86,2,4,4,244,At Risk,131,1
1034,2,60,391.96999999999997,6.322096774193548,84,1.3548387096774193,2025-08-30,2025-12-30,122,0,122,0.5081967213114754,0.03225806451612903,47,Female,NM,74621,40.0,2.0,391.96999999999997,3,1,1,311,Need Attention,0,0
1035,2,117,312.63,2.6271428571428572,153,1.2857142857142858,2024-10-12,2025-10-02,444,89,355,0.3352112676056338,0.01680672268907563,56,Male,LA,47771,288.0,2.0,312.63,1,1,1,111,Others,89,0
1036,3,226,901.84,3.938165938864629,338,1.4759825327510918,2024-03-05,2025-03-02,665,303,362,0.6325966850828729,0.013100436681222707,59,Female,TN,60728,365.0,3.0,901.84,1,1,2,112,Others,303,1
1037,11,166,2713.26,15.329152542372883,310,1.7514124293785311,2025-05-09,2025-12-29,235,1,234,0.7564102564102564,0.062146892655367235,28,Female,MO,58062,13.0,11.0,2713.26,4,3,4,434,Champions,1,0
1038,14,265,1200.43,4.3026164874551975,494,1.7706093189964158,2024-10-04,2025-10-02,452,89,363,0.768595041322314,0.05017921146953405,67,Female,GU,104009,111.0,14.0,1200.43,2,4,3,243,At Risk,89,0
1039,0,1,0.0,0.0,2,2.0,2025-12-30,2025-12-30,0,0,0,1.0,0.0,27,Non-Binary,WV,61825,,,,,,,,,0,1
1040,2,70,609.63,8.467083333333333,133,1.8472222222222223,2025-09-30,2025-12-30,91,0,91,0.7912087912087912,0.027777777777777776,57,Non-Binary,OH,66934,12.0,2.0,609.63,4,1,2,412,New Customers,0,0
1041,13,305,2362.2400000000002,7.4284276729559755,712,2.238993710691824,2024-12-27,2025-12-25,368,5,363,0.8760330578512396,0.040880503144654086,28,Female,AZ,45951,7.0,13.0,2362.2400000000002,4,4,4,444,Champions,5,0
1042,6,126,1526.23,11.562348484848485,263,1.9924242424242424,2025-07-22,2025-12-30,161,0,161,0.8198757763975155,0.045454545454545456,27,Non-Binary,NH,47869,33.0,6.0,1526.23,3,2,3,323,Loyal Customers,0,0
1043,4,138,843.41,5.9395070422535206,240,1.6901408450704225,2025-06-24,2025-12-30,189,0,189,0.7513227513227513,0.028169014084507043,66,Male,CO,62685,107.0,4.0,843.41,2,2,2,222,At Risk,0,0
1044,11,287,1464.4099999999999,4.914127516778523,595,1.9966442953020134,2024-03-27,2025-03-25,643,280,363,0.8209366391184573,0.03691275167785235,21,Non-Binary,MD,45453,284.0,11.0,1464.4099999999999,1,3,3,133,At Risk,280,1
1045,6,232,644.6199999999999,2.7084873949579826,407,1.7100840336134453,2024-12-04,2025-12-03,391,27,364,0.6538461538461539,0.025210084033613446,55,Non-Binary,KS,77028,27.0,6.0,644.6199999999999,3,2,2,322,Loyal Customers,27,0
1046,4,235,699.65,2.9274058577405855,431,1.8033472803347281,2024-01-12,2025-01-09,718,355,363,0.6584022038567493,0.016736401673640166,45,Female,MD,59773,407.0,4.0,699.65,1,2,2,122,At Risk,355,1
1047,17,296,2308.5,7.375399361022364,675,2.1565495207667733,2024-04-06,2025-04-05,633,269,364,0.8598901098901099,0.054313099041533544,22,Female,DE,83680,285.0,17.0,2308.5,1,4,4,144,At Risk,269,1
1048,17,294,1677.45,5.393729903536977,655,2.1061093247588425,2024-12-21,2025-12-20,374,10,364,0.8543956043956044,0.05466237942122187,61,Female,WI,78761,18.0,17.0,1677.45,4,4,3,443,Champions,10,0
1049,18,276,5287.85,17.985884353741497,601,2.04421768707483,2024-12-09,2025-12-08,386,22,364,0.8076923076923077,0.061224489795918366,34,Female,MO,71695,60.0,18.0,5287.85,3,4,4,344,Champions,22,0
1050,5,228,410.69,1.7626180257510728,493,2.11587982832618,2025-03-15,2025-12-30,290,0,290,0.803448275862069,0.02145922746781116,59,Male,VI,78935,112.0,5.0,410.69,2,2,1,221,Need Attention,0,0
1051,10,259,1886.16,7.011747211895911,468,1.7397769516728625,2024-07-03,2025-07-02,545,181,364,0.739010989010989,0.03717472118959108,51,Female,NY,101582,182.0,10.0,1886.16,2,3,3,233,At Risk,181,1
1052,10,190,1275.48,6.3774,291,1.455,2025-01-06,2025-12-30,358,0,358,0.5586592178770949,0.05,29,Male,GU,59681,48.0,10.0,1275.48,3,3,3,333,Champions,0,0
1053,10,184,1976.98,10.19061855670103,302,1.556701030927835,2025-02-04,2025-12-30,329,0,329,0.5896656534954408,0.05154639175257732,59,Non-Binary,AL,85406,22.0,10.0,1976.98,4,3,3,433,Champions,0,0
1054,1,79,21.9,0.27375,102,1.275,2025-06-12,2025-12-28,201,2,199,0.4020100502512563,0.0125,34,Male,TN,38084,162.0,1.0,21.9,2,1,1,211,Need Attention,2,0
1055,12,282,3439.24,11.698095238095238,540,1.836734693877551,2024-02-11,2025-02-06,688,327,361,0.814404432132964,0.04081632653061224,37,Male,VI,68748,429.0,12.0,3439.24,1,4,4,144,At Risk,327,1
1056,0,3,0.0,0.0,3,1.0,2025-12-21,2025-12-27,9,3,6,0.5,0.0,26,Non-Binary,ND,57719,,,,,,,,,3,1
1057,9,130,1475.52,10.61525179856115,172,1.2374100719424461,2025-03-04,2025-12-28,301,2,299,0.46488294314381273,0.06474820143884892,55,Non-Binary,NH,71133,52.0,9.0,1475.52,3,3,3,333,Champions,2,0
1058,2,151,391.06,2.5559477124183005,193,1.261437908496732,2024-02-19,2025-02-16,680,317,363,0.4214876033057851,0.013071895424836602,35,Non-Binary,MT,83037,421.0,2.0,391.06,1,1,1,111,Others,317,1
1059,0,7,0.0,0.0,9,1.2857142857142858,2025-12-09,2025-12-30,21,0,21,0.3333333333333333,0.0,42,Male,AR,84880,,,,,,,,,0,1
1060,4,185,431.62,2.283703703703704,271,1.433862433862434,2024-08-19,2025-08-12,498,140,358,0.5279329608938548,0.021164021164021163,23,Non-Binary,ID,61976,141.0,4.0,431.62,2,2,1,221,Need Attention,140,1
1061,5,84,717.03,8.056516853932584,128,1.4382022471910112,2025-08-12,2025-12-30,140,0,140,0.6357142857142857,0.056179775280898875,43,Non-Binary,NC,67543,28.0,5.0,717.03,3,2,2,322,Loyal Customers,0,0
1062,14,246,2850.86,10.964846153846155,444,1.7076923076923076,2024-03-14,2025-03-11,656,294,362,0.7182320441988951,0.05384615384615385,42,Male,MN,86039,299.0,14.0,2850.86,1,4,4,144,At Risk,294,1
1063,0,5,0.0,0.0,5,1.0,2025-11-09,2025-12-30,51,0,51,0.09803921568627451,0.0,55,Non-Binary,RI,80988,,,,,,,,,0,1
1064,5,79,1061.3899999999999,12.635595238095236,92,1.0952380952380953,2024-08-27,2025-08-18,490,134,356,0.23595505617977527,0.05952380952380952,51,Female,WV,72203,308.0,5.0,1061.3899999999999,1,2,2,122,At Risk,134,1
1065,2,85,235.83,2.710689655172414,145,1.6666666666666667,2025-08-31,2025-12-30,121,0,121,0.71900826446281,0.022988505747126436,55,Male,NM,78512,74.0,2.0,235.83,3,1,1,311,Need Attention,0,0
